parameterization,ell,z_m,kr_bg_m-1,w0_bg_m,lg_r_rms_m,bg_r_rms_m,relative_difference_percent
fixed_kr_adjust_w0,14,0.0,150.0,0.029282472927027268,0.06846531968814577,0.06846791594039704,0.0037920691279829766
fixed_kr_adjust_w0,14,62.5,150.0,0.029282472927027268,0.06847920737146497,0.06848180416789347,0.003792094751350987
fixed_kr_adjust_w0,14,125.0,150.0,0.029282472927027268,0.06852085353304063,0.06852345196131772,0.003792171496862539
fixed_kr_adjust_w0,14,187.5,150.0,0.029282472927027268,0.06859020761808177,0.06859280876351312,0.0037922985243547436
fixed_kr_adjust_w0,14,250.0,150.0,0.029282472927027268,0.06868718567233355,0.06868979061779293,0.0037924766226518566
fixed_kr_adjust_w0,14,312.5,150.0,0.029282472927027268,0.06881167086171339,0.06881428068040601,0.003792697750172368
fixed_kr_adjust_w0,14,375.0,150.0,0.029282472927027268,0.06896351444326368,0.06896613021337139,0.0037929768063998336
fixed_kr_adjust_w0,14,437.5,150.0,0.029282472927027268,0.0691425359146585,0.06914515870420539,0.003793308290163476
fixed_kr_adjust_w0,14,500.0,150.0,0.029282472927027268,0.06934852487502866,0.06935115572794068,0.00379366816635718
fixed_kr_adjust_w0,14,562.5,150.0,0.029282472927027268,0.06958124186738655,0.06958388182648714,0.0037940672367141465
fixed_kr_adjust_w0,14,625.0,150.0,0.029282472927027268,0.06984041943690673,0.06984306953866605,0.0037945100855389423
fixed_kr_adjust_w0,14,687.5,150.0,0.029282472927027268,0.07012576501718205,0.07012842630548118,0.00379502212698806
fixed_kr_adjust_w0,14,750.0,150.0,0.029282472927027268,0.0704369597403584,0.0704396332100536,0.0037955495311679174
fixed_kr_adjust_w0,14,812.5,150.0,0.029282472927027268,0.0707736625063184,0.07077634913690421,0.003796088107730308
fixed_kr_adjust_w0,14,875.0,150.0,0.029282472927027268,0.07113551216403269,0.07113821300296382,0.0037967519301742784
fixed_kr_adjust_w0,14,937.5,150.0,0.029282472927027268,0.07152212593841378,0.07152484186393744,0.0037973221405592675
fixed_kr_adjust_w0,14,1000.0,150.0,0.029282472927027268,0.07193310510029098,0.07193583712962628,0.003798013906801743
fixed_kr_adjust_w0,15,0.0,150.0,0.028890856870342645,0.07071067811865475,0.07070985978120195,-0.0011573039243496848
fixed_kr_adjust_w0,15,62.5,150.0,0.028890856870342645,0.07072502125757041,0.07072420487005288,-0.0011543121557496473
fixed_kr_adjust_w0,15,125.0,150.0,0.028890856870342645,0.07076803323206847,0.07076722268941404,-0.0011453513930043272
fixed_kr_adjust_w0,15,187.5,150.0,0.028890856870342645,0.07083966182007481,0.0708388610014369,-0.001130466489168996
fixed_kr_adjust_w0,15,250.0,150.0,0.028890856870342645,0.07093982034189678,0.07093903310491866,-0.0011097250801110885
fixed_kr_adjust_w0,15,312.5,150.0,0.028890856870342645,0.07106838808905869,0.07106761824890989,-0.001083238510814012
fixed_kr_adjust_w0,15,375.0,150.0,0.028890856870342645,0.07122521145725197,0.07122446279960173,-0.0010511132714348143
fixed_kr_adjust_w0,15,437.5,150.0,0.028890856870342645,0.07141010396655839,0.07140938021390891,-0.0010135157481600706
fixed_kr_adjust_w0,15,500.0,150.0,0.028890856870342645,0.07162284859290605,0.0716221534206507,-0.0009706012382935755
fixed_kr_adjust_w0,15,562.5,150.0,0.028890856870342645,0.07186319760075187,0.07186253458705942,-0.0009226053314958331
fixed_kr_adjust_w0,15,625.0,150.0,0.028890856870342645,0.07213087509734095,0.07213024777067804,-0.0008697061585091275
fixed_kr_adjust_w0,15,687.5,150.0,0.028890856870342645,0.07242557878040069,0.07242499060126739,-0.0008121151990854291
fixed_kr_adjust_w0,15,750.0,150.0,0.028890856870342645,0.07274697923983477,0.07274643354512718,-0.00075012696511924
fixed_kr_adjust_w0,15,812.5,150.0,0.028890856870342645,0.07309472435358567,0.07309422438785218,-0.0006839970160851629
fixed_kr_adjust_w0,15,875.0,150.0,0.028890856870342645,0.07346844080323592,0.07346798975953113,-0.0006139285111498608
fixed_kr_adjust_w0,15,937.5,150.0,0.028890856870342645,0.07386773423084197,0.07386733515386339,-0.000540258859627636
fixed_kr_adjust_w0,15,1000.0,150.0,0.028890856870342645,0.07429219179866092,0.07429184767935726,-0.00046319713462770313
fixed_kr_adjust_w0,16,0.0,150.0,0.028566440294493924,0.07288689868556626,0.07288403119178287,-0.003934169014054431
fixed_kr_adjust_w0,16,62.5,150.0,0.028566440294493924,0.07290168325575018,0.07289881853120972,-0.003929572559265493
fixed_kr_adjust_w0,16,125.0,150.0,0.028566440294493924,0.07294601898724085,0.072943162562989,-0.003915805538820454
fixed_kr_adjust_w0,16,187.5,150.0,0.028566440294493924,0.07301985204331331,0.07301700942712216,-0.0038929361147657733
fixed_kr_adjust_w0,16,250.0,150.0,0.028566440294493924,0.0731230930988809,0.07312026976473912,-0.003861070452756759
fixed_kr_adjust_w0,16,312.5,150.0,0.028566440294493924,0.07325561770539117,0.0732528190682665,-0.003820372023789247
fixed_kr_adjust_w0,16,375.0,150.0,0.028566440294493924,0.07341726751731814,0.0734144989387481,-0.003771018268129149
fixed_kr_adjust_w0,16,437.5,150.0,0.028566440294493924,0.07360785027488052,0.07360511702352072,-0.0037132606774845606
fixed_kr_adjust_w0,16,500.0,150.0,0.028566440294493924,0.07382714255198009,0.07382444983593532,-0.0036473252948505345
fixed_kr_adjust_w0,16,562.5,150.0,0.028566440294493924,0.0740748885970511,0.07407224147637738,-0.003573573614285411
fixed_kr_adjust_w0,16,625.0,150.0,0.028566440294493924,0.07435080431033446,0.07434820776251694,-0.0034922928428363295
fixed_kr_adjust_w0,16,687.5,150.0,0.028566440294493924,0.07465457790949248,0.0746520367976953,-0.0034038258179667673
fixed_kr_adjust_w0,16,750.0,150.0,0.028566440294493924,0.07498586986117957,0.0749833888899093,-0.0033085850372405953
fixed_kr_adjust_w0,16,812.5,150.0,0.028566440294493924,0.07534431736183125,0.07534190109489682,-0.0032069663898262758
fixed_kr_adjust_w0,16,875.0,150.0,0.028566440294493924,0.07572953511250927,0.07572718798351254,-0.003099357461052238
fixed_kr_adjust_w0,16,937.5,150.0,0.028566440294493924,0.07614111784167346,0.07613884416890827,-0.0029861300039168035
fixed_kr_adjust_w0,16,1000.0,150.0,0.028566440294493924,0.0765786387288335,0.0765764426310039,-0.002867768174069969
fixed_kr_adjust_w0,17,0.0,150.0,0.02829619138442255,0.075,0.07500233174754237,0.003108996723159378
fixed_kr_adjust_w0,17,62.5,150.0,0.02829619138442255,0.075015213197781,0.0750175442691247,0.0031074647985829935
fixed_kr_adjust_w0,17,125.0,150.0,0.02829619138442255,0.07506083429082136,0.07506316333578761,0.0031028764711360365
fixed_kr_adjust_w0,17,187.5,150.0,0.02829619138442255,0.07513680787751886,0.07513913355186953,0.003095253067525964
fixed_kr_adjust_w0,17,250.0,150.0,0.02829619138442255,0.07524304205530616,0.07524536302786576,0.003084634135202035
fixed_kr_adjust_w0,17,312.5,150.0,0.02829619138442255,0.07537940876814579,0.0753817237178966,0.0030710638205314494
fixed_kr_adjust_w0,17,375.0,150.0,0.02829619138442255,0.07554574502970181,0.07554805266184912,0.003054615645667918
fixed_kr_adjust_w0,17,437.5,150.0,0.02829619138442255,0.07574185300293651,0.07574415203188357,0.0030353481673799395
fixed_kr_adjust_w0,17,500.0,150.0,0.02829619138442255,0.07596750299270254,0.07596979219450323,0.003013396137174223
fixed_kr_adjust_w0,17,562.5,150.0,0.02829619138442255,0.07622243156378632,0.0762247096996851,0.0029887998218480153
fixed_kr_adjust_w0,17,625.0,150.0,0.02829619138442255,0.07650634656641776,0.0765086124565067,0.002961702120970202
fixed_kr_adjust_w0,17,687.5,150.0,0.02829619138442255,0.07681892697957556,0.0768211794844892,0.0029322264736211484
fixed_kr_adjust_w0,17,750.0,150.0,0.02829619138442255,0.07715982353771159,0.07716206154117991,0.002900477691256853
fixed_kr_adjust_w0,17,812.5,150.0,0.02829619138442255,0.07752866306105392,0.07753088548554661,0.002866584312097588
fixed_kr_adjust_w0,17,875.0,150.0,0.02829619138442255,0.07792504850992155,0.07792725431715801,0.0028306780408131615
fixed_kr_adjust_w0,17,937.5,150.0,0.02829619138442255,0.07834856407769449,0.07835075235847465,0.0027930068737356648
fixed_kr_adjust_w0,17,1000.0,150.0,0.02829619138442255,0.07879876930374437,0.07880093909084118,0.00275357993022803
fixed_kr_adjust_w0,18,0.0,150.0,0.028062200727765368,0.0770551750371122,0.07705676342352964,0.002061362415530832
fixed_kr_adjust_w0,18,62.5,150.0,0.028062200727765368,0.07707080511215829,0.07707239308214898,0.002060404051035019
fixed_kr_adjust_w0,18,125.0,150.0,0.028062200727765368,0.0771176763300421,0.07711926305215645,0.0020575336159787323
fixed_kr_adjust_w0,18,187.5,150.0,0.028062200727765368,0.0771957317702977,0.07719731641699411,0.002052764654293229
fixed_kr_adjust_w0,18,250.0,150.0,0.028062200727765368,0.07730487701419969,0.07730645876575487,0.0020461213008451684
fixed_kr_adjust_w0,18,312.5,150.0,0.028062200727765368,0.07744498052040447,0.07744655856497865,0.0020376331217024347
fixed_kr_adjust_w0,18,375.0,150.0,0.028062200727765368,0.0776158747564375,0.07761744829619548,0.0020273426833324797
fixed_kr_adjust_w0,18,437.5,150.0,0.028062200727765368,0.07781735650726623,0.0778189247484346,0.0020152845570177696
fixed_kr_adjust_w0,18,500.0,150.0,0.028062200727765368,0.07804918987870493,0.07805075207629941,0.0020015551691271263
fixed_kr_adjust_w0,18,562.5,150.0,0.028062200727765368,0.07831110411218274,0.07831265950420842,0.0019861704713650522
fixed_kr_adjust_w0,18,625.0,150.0,0.028062200727765368,0.07860279913096783,0.07860434699369488,0.0019692208727427815
fixed_kr_adjust_w0,18,687.5,150.0,0.028062200727765368,0.07892394490770177,0.07892548453994865,0.0019507796381380016
fixed_kr_adjust_w0,18,750.0,150.0,0.028062200727765368,0.07927418278877361,0.0792757135074846,0.001930917049069825
fixed_kr_adjust_w0,18,812.5,150.0,0.028062200727765368,0.07965312950268885,0.07965465064997436,0.0019097144016873978
fixed_kr_adjust_w0,18,875.0,150.0,0.028062200727765368,0.08006037656116613,0.08006188748762108,0.0018872337601314032
fixed_kr_adjust_w0,18,937.5,150.0,0.028062200727765368,0.08049549774342758,0.08049699793352251,0.0018636944139523647
fixed_kr_adjust_w0,18,1000.0,150.0,0.028062200727765368,0.08095803951979198,0.08095952835073858,0.0018390155634057232
fixed_kr_adjust_w0,19,0.0,150.0,0.02786050354723354,0.07905694150420949,0.07905985194634499,0.003681450458526341
fixed_kr_adjust_w0,19,62.5,150.0,0.02786050354723354,0.07907297762266802,0.07907588670955286,0.003678989930952054
fixed_kr_adjust_w0,19,125.0,150.0,0.02786050354723354,0.07912106647701243,0.07912397150215719,0.0036716203081043936
fixed_kr_adjust_w0,19,187.5,150.0,0.02786050354723354,0.07920114966961295,0.07920404793854458,0.003659377349594361
fixed_kr_adjust_w0,19,250.0,150.0,0.02786050354723354,0.07931313032429929,0.07931601916235309,0.0036423200572054735
fixed_kr_adjust_w0,19,312.5,150.0,0.02786050354723354,0.07945687352026204,0.07945975028112245,0.0036205311547799876
fixed_kr_adjust_w0,19,375.0,150.0,0.02786050354723354,0.07963220727792059,0.0796350693480648,0.003594111279908842
fixed_kr_adjust_w0,19,437.5,150.0,0.02786050354723354,0.07983892318996441,0.07984176799168041,0.003563176458720794
fixed_kr_adjust_w0,19,500.0,150.0,0.02786050354723354,0.08007677920194534,0.08007960423052213,0.003527899854297646
fixed_kr_adjust_w0,19,562.5,150.0,0.02786050354723354,0.08034549757824695,0.0803483003597941,0.003488411462525408
fixed_kr_adjust_w0,19,625.0,150.0,0.02786050354723354,0.08064477043466386,0.08064754856546695,0.0034448988919080574
fixed_kr_adjust_w0,19,687.5,150.0,0.02786050354723354,0.08097425896535629,0.08097701010377467,0.003397546891488299
fixed_kr_adjust_w0,19,750.0,150.0,0.02786050354723354,0.08133359541920394,0.08133631729400047,0.003346556588941119
fixed_kr_adjust_w0,19,812.5,150.0,0.02786050354723354,0.08172238669802522,0.08172507711556731,0.0032921426438990297
fixed_kr_adjust_w0,19,875.0,150.0,0.02786050354723354,0.0821402131999423,0.08214287001812841,0.0032344914659994143
fixed_kr_adjust_w0,19,937.5,150.0,0.02786050354723354,0.08258663822729051,0.08258925948875062,0.0031739534583035975
fixed_kr_adjust_w0,19,1000.0,150.0,0.02786050354723354,0.0830611959306395,0.08306377962465913,0.0031105909211702138
fixed_kr_adjust_w0,20,0.0,150.0,0.02768110888334895,0.08100925873009826,0.08100645804466805,-0.0034572411525712033
fixed_kr_adjust_w0,20,62.5,150.0,0.02768110888334895,0.08102569086137977,0.08102289219916745,-0.003454043011016031
fixed_kr_adjust_w0,20,125.0,150.0,0.02768110888334895,0.0810749672726146,0.0810721746744464,-0.0034444641325686626
fixed_kr_adjust_w0,20,187.5,150.0,0.02768110888334895,0.08115702812643302,0.08115424561652701,-0.003428550761713712
fixed_kr_adjust_w0,20,250.0,150.0,0.02768110888334895,0.08127177414713004,0.08126900572141944,-0.003406380308100798
fixed_kr_adjust_w0,20,312.5,150.0,0.02768110888334895,0.08141906712241063,0.0814163167405393,-0.0033780562324557417
fixed_kr_adjust_w0,20,375.0,150.0,0.02768110888334895,0.08159873073313428,0.08159600230110955,-0.0033437187076502243
fixed_kr_adjust_w0,20,437.5,150.0,0.02768110888334895,0.08181055154380747,0.08180784890713455,-0.0033035306838982057
fixed_kr_adjust_w0,20,500.0,150.0,0.02768110888334895,0.08205428137573587,0.08205160832649601,-0.003257659679714577
fixed_kr_adjust_w0,20,562.5,150.0,0.02768110888334895,0.08232963581922556,0.08232699605979105,-0.00320632954129692
fixed_kr_adjust_w0,20,625.0,150.0,0.02768110888334895,0.08263629931412947,0.0826336964655191,-0.003149764246427011
fixed_kr_adjust_w0,20,687.5,150.0,0.02768110888334895,0.0829739245021719,0.08297136208569138,-0.003088218974698692
fixed_kr_adjust_w0,20,750.0,150.0,0.02768110888334895,0.08334213477607905,0.08333961621739644,-0.003021951248757748
fixed_kr_adjust_w0,20,812.5,150.0,0.02768110888334895,0.08374052745060437,0.08373805607734833,-0.002951227238804835
fixed_kr_adjust_w0,20,875.0,150.0,0.02768110888334895,0.08416867217443623,0.08416625117244049,-0.002876369477139817
fixed_kr_adjust_w0,20,937.5,150.0,0.02768110888334895,0.08462612161507738,0.08462375414241578,-0.002797567248044296
fixed_kr_adjust_w0,20,1000.0,150.0,0.02768110888334895,0.08511239844084646,0.08511008742229575,-0.0027152548783050063
